1.8000e-04,2.6000e+01,0.0000e+00,2.2000e-01,-2.2000e-01,2.2000e-01,-2.2000e-01,2.2000e-01,4.400000000e-01,3.251952988e-01,1.098904960e-01,2.200000000e-01,1.155216034e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.2500e-01,-2.2500e-01,2.2500e-01,-2.2500e-01,2.2500e-01,4.500000000e-01,3.173664861e-01,1.137651523e-01,2.250000000e-01,1.147008494e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.3000e-01,-2.3000e-01,2.3000e-01,-2.3000e-01,2.3000e-01,4.600000000e-01,3.092973662e-01,1.178638879e-01,2.300000000e-01,1.136043606e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.3500e-01,-2.3500e-01,2.3500e-01,-2.3500e-01,2.3500e-01,4.700000000e-01,3.006468192e-01,1.165088231e-01,2.350000000e-01,1.150072408e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.4000e-01,-2.4000e-01,2.4000e-01,-2.4000e-01,2.4000e-01,4.800000000e-01,2.915863346e-01,1.158589968e-01,2.400000000e-01,1.158457247e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.4500e-01,-2.4500e-01,2.4500e-01,-2.4500e-01,2.4500e-01,4.900000000e-01,2.822022745e-01,1.154431538e-01,-1.163504672e-01,-2.450000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.5000e-01,-2.5000e-01,2.5000e-01,-2.5000e-01,2.5000e-01,5.000000000e-01,2.722689824e-01,1.169107488e-01,2.500000000e-01,1.157365333e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.5500e-01,-2.5500e-01,2.5500e-01,-2.5500e-01,2.5500e-01,5.100000000e-01,2.620968345e-01,1.145740807e-01,2.550000000e-01,1.167889759e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.6000e-01,-2.6000e-01,2.6000e-01,-2.6000e-01,2.6000e-01,5.200000000e-01,2.514295941e-01,1.163688717e-01,2.600000000e-01,1.155848664e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.6500e-01,-2.6500e-01,2.6500e-01,-2.6500e-01,2.6500e-01,5.300000000e-01,2.406017389e-01,1.178662948e-01,2.650000000e-01,1.143163622e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.7000e-01,-2.7000e-01,2.7000e-01,-2.7000e-01,2.7000e-01,5.400000000e-01,2.294520118e-01,1.125683878e-01,-1.162498159e-01,-2.700000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.7500e-01,-2.7500e-01,2.7500e-01,-2.7500e-01,2.7500e-01,5.500000000e-01,2.181993412e-01,1.156065014e-01,2.750000000e-01,1.137440688e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.8000e-01,-2.8000e-01,2.8000e-01,-2.8000e-01,2.8000e-01,5.600000000e-01,2.071380061e-01,1.097082723e-01,-1.155610118e-01,-2.800000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.8500e-01,-2.8500e-01,2.8500e-01,-2.8500e-01,2.8500e-01,5.700000000e-01,1.950795638e-01,1.169582455e-01,2.850000000e-01,1.106353182e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.9000e-01,-2.9000e-01,2.9000e-01,-2.9000e-01,2.9000e-01,5.800000000e-01,1.831905837e-01,1.127196620e-01,-1.112024490e-01,-2.900000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,2.9500e-01,-2.9500e-01,2.9500e-01,-2.9500e-01,2.9500e-01,5.900000000e-01,1.715553415e-01,1.115783601e-01,-1.100495221e-01,-2.950000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.0000e-01,-3.0000e-01,3.0000e-01,-3.0000e-01,3.0000e-01,6.000000000e-01,1.600181293e-01,1.080375409e-01,-1.099130870e-01,-3.000000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.0500e-01,-3.0500e-01,3.0500e-01,-3.0500e-01,3.0500e-01,6.100000000e-01,1.489171081e-01,1.023400757e-01,-1.107299200e-01,-3.050000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.1000e-01,-3.1000e-01,3.1000e-01,-3.1000e-01,3.1000e-01,6.200000000e-01,1.375176116e-01,1.088835873e-01,3.100000000e-01,1.051442948e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.1500e-01,-3.1500e-01,3.1500e-01,-3.1500e-01,3.1500e-01,6.300000000e-01,1.265863531e-01,1.051003644e-01,-1.046063595e-01,-3.150000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.2000e-01,-3.2000e-01,3.2000e-01,-3.2000e-01,3.2000e-01,6.400000000e-01,1.160361081e-01,1.036240419e-01,3.200000000e-01,1.027476169e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.2500e-01,-3.2500e-01,3.2500e-01,-3.2500e-01,3.2500e-01,6.500000000e-01,1.058837108e-01,1.013376515e-01,-1.011429427e-01,-3.250000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.3000e-01,-3.3000e-01,3.3000e-01,-3.3000e-01,3.3000e-01,6.600000000e-01,9.645576814e-02,9.329673599e-02,-1.023282550e-01,-3.300000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.3500e-01,-3.3500e-01,3.3500e-01,-3.3500e-01,3.3500e-01,6.700000000e-01,8.699462650e-02,9.991774022e-02,-9.593093153e-02,-3.350000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.4000e-01,-3.4000e-01,3.4000e-01,-3.4000e-01,3.4000e-01,6.800000000e-01,7.822596164e-02,9.600070031e-02,-9.470118520e-02,-3.400000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.4500e-01,-3.4500e-01,3.4500e-01,-3.4500e-01,3.4500e-01,6.900000000e-01,7.003879098e-02,9.269774214e-02,3.450000000e-01,9.304524995e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.5000e-01,-3.5000e-01,3.5000e-01,-3.5000e-01,3.5000e-01,7.000000000e-01,6.243651463e-02,9.248344681e-02,3.500000000e-01,8.972997790e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.5500e-01,-3.5500e-01,3.5500e-01,-3.5500e-01,3.5500e-01,7.100000000e-01,5.535632401e-02,8.913709610e-02,-8.784723705e-02,-3.550000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.6000e-01,-3.6000e-01,3.6000e-01,-3.6000e-01,3.6000e-01,7.200000000e-01,4.887945589e-02,8.400534838e-02,3.600000000e-01,8.675347915e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.6500e-01,-3.6500e-01,3.6500e-01,-3.6500e-01,3.6500e-01,7.300000000e-01,4.295625037e-02,8.540640360e-02,3.650000000e-01,8.228798339e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.7000e-01,-3.7000e-01,3.7000e-01,-3.7000e-01,3.7000e-01,7.400000000e-01,3.765631722e-02,7.620196772e-02,3.700000000e-01,8.304296581e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.7500e-01,-3.7500e-01,3.7500e-01,-3.7500e-01,3.7500e-01,7.500000000e-01,3.291092285e-02,7.144108714e-02,-8.148835924e-02,-3.750000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.8000e-01,-3.8000e-01,3.8000e-01,-3.8000e-01,3.8000e-01,7.600000000e-01,2.844132004e-02,7.840196033e-02,3.800000000e-01,7.390944979e-02
1.8000e-04,2.6000e+01,0.0000e+00,3.8500e-01,-3.8500e-01,3.8500e-01,-3.8500e-01,3.8500e-01,7.700000000e-01,1.732173393e-02,3.850000000e-01,2.507597596e-01,3.832369356e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.9000e-01,-3.9000e-01,3.9000e-01,-3.9000e-01,3.9000e-01,7.700000000e-01,1.732173393e-02,3.850000000e-01,2.507597596e-01,3.832369356e-01
1.8000e-04,2.6000e+01,0.0000e+00,3.9500e-01,-3.9500e-01,3.9500e-01,-3.9500e-01,3.9500e-01,7.765493768e-01,6.839567993e-04,3.882746884e-01,-3.847992479e-01,-2.222686257e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.0000e-01,-4.0000e-01,4.0000e-01,-4.0000e-01,4.0000e-01,7.765493768e-01,6.839567993e-04,3.882746884e-01,-3.847992479e-01,-2.222686257e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.0500e-01,-4.0500e-01,4.0500e-01,-4.0500e-01,4.0500e-01,7.747396572e-01,6.839399427e-04,3.873698286e-01,-3.852561371e-01,-2.222793681e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.1000e-01,-4.1000e-01,4.1000e-01,-4.1000e-01,4.1000e-01,7.747396572e-01,6.839399427e-04,3.873698286e-01,-3.852561371e-01,-2.222793681e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.1500e-01,-4.1500e-01,4.1500e-01,-4.1500e-01,4.1500e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.2000e-01,-4.2000e-01,4.2000e-01,-4.2000e-01,4.2000e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.2500e-01,-4.2500e-01,4.2500e-01,-4.2500e-01,4.2500e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.3000e-01,-4.3000e-01,4.3000e-01,-4.3000e-01,4.3000e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.3500e-01,-4.3500e-01,4.3500e-01,-4.3500e-01,4.3500e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.4000e-01,-4.4000e-01,4.4000e-01,-4.4000e-01,4.4000e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.4500e-01,-4.4500e-01,4.4500e-01,-4.4500e-01,4.4500e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.5000e-01,-4.5000e-01,4.5000e-01,-4.5000e-01,4.5000e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.5500e-01,-4.5500e-01,4.5500e-01,-4.5500e-01,4.5500e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.6000e-01,-4.6000e-01,4.6000e-01,-4.6000e-01,4.6000e-01,7.739085369e-01,6.839349815e-04,3.869542684e-01,2.222930479e-01,3.854628524e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.6500e-01,-4.6500e-01,4.6500e-01,-4.6500e-01,4.6500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.7000e-01,-4.7000e-01,4.7000e-01,-4.7000e-01,4.7000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.7500e-01,-4.7500e-01,4.7500e-01,-4.7500e-01,4.7500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.8000e-01,-4.8000e-01,4.8000e-01,-4.8000e-01,4.8000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.8500e-01,-4.8500e-01,4.8500e-01,-4.8500e-01,4.8500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.9000e-01,-4.9000e-01,4.9000e-01,-4.9000e-01,4.9000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,4.9500e-01,-4.9500e-01,4.9500e-01,-4.9500e-01,4.9500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.0000e-01,-5.0000e-01,5.0000e-01,-5.0000e-01,5.0000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.0500e-01,-5.0500e-01,5.0500e-01,-5.0500e-01,5.0500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.1000e-01,-5.1000e-01,5.1000e-01,-5.1000e-01,5.1000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.1500e-01,-5.1500e-01,5.1500e-01,-5.1500e-01,5.1500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.2000e-01,-5.2000e-01,5.2000e-01,-5.2000e-01,5.2000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.2500e-01,-5.2500e-01,5.2500e-01,-5.2500e-01,5.2500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.3000e-01,-5.3000e-01,5.3000e-01,-5.3000e-01,5.3000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.3500e-01,-5.3500e-01,5.3500e-01,-5.3500e-01,5.3500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.4000e-01,-5.4000e-01,5.4000e-01,-5.4000e-01,5.4000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.4500e-01,-5.4500e-01,5.4500e-01,-5.4500e-01,5.4500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.5000e-01,-5.5000e-01,5.5000e-01,-5.5000e-01,5.5000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.5500e-01,-5.5500e-01,5.5500e-01,-5.5500e-01,5.5500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.6000e-01,-5.6000e-01,5.6000e-01,-5.6000e-01,5.6000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.6500e-01,-5.6500e-01,5.6500e-01,-5.6500e-01,5.6500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.7000e-01,-5.7000e-01,5.7000e-01,-5.7000e-01,5.7000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.7500e-01,-5.7500e-01,5.7500e-01,-5.7500e-01,5.7500e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.8000e-01,-5.8000e-01,5.8000e-01,-5.8000e-01,5.8000e-01,7.719672336e-01,6.839292942e-04,3.859159405e-01,2.222945679e-01,3.859836168e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.8500e-01,-5.8500e-01,5.8500e-01,-5.8500e-01,5.8500e-01,1.170000000e+00,6.800592724e-04,2.096331332e-01,-4.030096286e-03,5.850000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,5.9000e-01,-5.9000e-01,5.9000e-01,-5.9000e-01,5.9000e-01,1.178063911e+00,6.638932476e-04,2.128789585e-01,-5.890319553e-01,7.082226686e-03
1.8000e-04,2.6000e+01,0.0000e+00,5.9500e-01,-5.9500e-01,5.9500e-01,-5.9500e-01,5.9500e-01,1.190000000e+00,6.400629989e-04,1.207425324e-01,5.950000000e-01,-1.805577419e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.0000e-01,-6.0000e-01,6.0000e-01,-6.0000e-01,6.0000e-01,1.200000000e+00,6.200420964e-04,1.109299578e-01,6.000000000e-01,-1.815762871e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.0500e-01,-6.0500e-01,6.0500e-01,-6.0500e-01,6.0500e-01,1.200000000e+00,6.200420964e-04,1.109299578e-01,6.000000000e-01,-1.815762871e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.1000e-01,-6.1000e-01,6.1000e-01,-6.1000e-01,6.1000e-01,1.220000000e+00,5.775445187e-04,2.349508928e-01,-2.233978682e-02,6.100000000e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.1500e-01,-6.1500e-01,6.1500e-01,-6.1500e-01,6.1500e-01,1.230000000e+00,5.622931729e-04,9.029126937e-02,6.150000000e-01,-1.902086506e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.2000e-01,-6.2000e-01,6.2000e-01,-6.2000e-01,6.2000e-01,1.240000000e+00,5.350250856e-04,8.288497813e-02,6.200000000e-01,-1.916591304e-01
1.8000e-04,2.6000e+01,0.0000e+00,6.2500e-01,-6.2500e-01,6.2500e-01,-6.2500e-01,6.2500e-01,1.250000000e+00,5.162024417e-04,7.846707580e-02,6.250000000e-01,-1.964865823e-01
